product_name,quantity,selling_price,total_sales,brand_name,company,category_name,subcategory_name,bill_date,latitude,longitude,country,bill_ID
HAPPYDENT WHITE BAKING SODA,1.0,10.0,10.0,HAPPYDENT,PERFETTI VAN MELLE,CONFECTIONERY - TOTAL GUM,CHEWING GUMS,2020-01-13,39.61190845,-105.0956733,Colorado,1137
KUR KURE CHILLI CHATKA,1.0,20.0,20.0,KUR KURE,PEPSICO INDIA,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-13,39.61190845,-105.0956733,Colorado,1137
KUR KURE MASALA MUNCH,1.0,20.0,20.0,KUR KURE,PEPSICO INDIA,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-13,39.61190845,-105.0956733,Colorado,1137
LAYS AMERICAN STYLE,1.0,20.0,20.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,39.61190845,-105.0956733,Colorado,1137
LAYS MAGIC MASALA,1.0,20.0,20.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,39.61190845,-105.0956733,Colorado,1137
OREO CHOCOLATE,1.0,30.0,30.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.61190845,-105.0956733,Colorado,1137
PARLE KRACK JACK,2.0,5.0,10.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-13,39.61190845,-105.0956733,Colorado,1137
MAMY POKO PANTS STANDARD,3.0,10.0,30.0,MAMY POKO PANTS,UNICHARM INDIA PVT LTD,DIAPERS       ,DIAPERS       (8/93),2020-01-13,39.562490000000004,-104.874908,Colorado,1138
PARLE-G,1.0,5.0,5.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,39.5369564,-104.87941699999999,Colorado,1139
LAYS SPANISH TOMATO TANGO,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,40.15283135,-105.111099,Colorado,1140
SARGAM,1.0,5.0,5.0,SARGAM,SHIVANI DETERGENT PVT LTD,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-13,40.15283135,-105.111099,Colorado,1140
PARLE-G,4.0,10.0,40.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,40.79579139,-81.52733153,Ohio,1141
COLIN,1.0,85.0,85.0,COLIN,RECKITT BENCKISER,CLEANERS - GLASS,LIQUIDS,2020-01-13,40.189207,-105.101803,Colorado,1142
HIT LIME,1.0,98.0,98.0,HIT,GODREJ CONSUMER PRODS,HOME INSECTICIDES CTG  ,AEROSOL,2020-01-13,40.189207,-105.101803,Colorado,1142
KITKAT,1.0,10.0,10.0,KIT KAT,NESTLE INDIA,CHOCOLATE,COATED WAFER BISC,2020-01-13,40.189207,-105.101803,Colorado,1142
PARLE-G,1.0,5.0,5.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,40.189207,-105.101803,Colorado,1142
PATANJALI,2.0,60.0,120.0,PATANJALI,PATANJALI GRAMODHOG,CLEANERS - FLOOR,LIQUIDS,2020-01-13,40.189207,-105.101803,Colorado,1142
GOLDEN OREO,1.0,10.0,10.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.96621597,-105.1639703,Colorado,1143
HIDE & SEEK CHOCOLATE CHIP,1.0,30.0,30.0,PARLE HIDE & SEEK,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.96621597,-105.1639703,Colorado,1143
LAYS AMERICAN STYLE,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,39.96621597,-105.1639703,Colorado,1143
LAYS MAGIC MASALA,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,39.96621597,-105.1639703,Colorado,1143
LAYS SPANISH TOMATO TANGO,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,39.96621597,-105.1639703,Colorado,1143
MONACO,1.0,10.0,10.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-13,39.96621597,-105.1639703,Colorado,1143
PRIYAGOLD MARIE LITE,1.0,10.0,10.0,PRIYAGOLD,SURYA FOOD & AGRO,BISCUITS - CORE & NON CORE,MARIE,2020-01-13,39.96621597,-105.1639703,Colorado,1143
TANG,1.0,5.0,5.0,TANG,MONDELEZ INTERNATIONAL,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,2020-01-13,39.96621597,-105.1639703,Colorado,1143
TREAT JAM,2.0,10.0,20.0,TREAT,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.96621597,-105.1639703,Colorado,1143
HARPIC,2.0,91.0,182.0,HARPIC,RECKITT BENCKISER,CLEANERS - FLOOR,LIQUIDS,2020-01-13,41.57881479,-83.66411326,Ohio,1144
MEDIMIX AYURVEDIC,1.0,135.0,135.0,MEDIMIX,CHOLAYIL PVT LTD,TOILET SOAPS ,PREMIUM,2020-01-13,41.57881479,-83.66411326,Ohio,1144
GARDEN,1.0,10.0,10.0,GARDEN,CAVINKARE,SALTY SNACKS ,BANANA CHIPS/LACHA/OTHERS,2020-01-13,43.03550560000001,-88.10430649999999,Wisconsin,1145
MARIE GOLD REGULAR,1.0,5.0,5.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-13,43.03550560000001,-88.10430649999999,Wisconsin,1145
PARLE-G,1.0,5.0,5.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,43.03550560000001,-88.10430649999999,Wisconsin,1145
PARLE-G,2.0,5.0,10.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,43.03550560000001,-88.10430649999999,Wisconsin,1145
MAGGI MASALA,6.0,12.0,72.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-13,41.525138899999995,-81.43710508,Ohio,1146
MONACO,2.0,10.0,20.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-13,41.13556245,-81.79870278,Ohio,1147
DETTOL ORIGINAL,2.0,10.0,20.0,DETTOL,RECKITT BENCKISER,TOILET SOAPS ,POPULAR,2020-01-13,40.40752588,-105.0978638,Colorado,1148
DELICIOUS,1.0,68.0,68.0,DELICIOUS,G C M M F,BUTTER MARGR  ,MARGARINE,2020-01-13,43.085648299999995,-88.06670679999999,Wisconsin,1149
LABAN STRETCHY MAN,1.0,10.0,10.0,LABAN,M T R FOOD PRODS,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-13,40.4083052,-105.00772490000001,Colorado,1150
LAYS CHILE LIMON,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,41.15054366,-81.86383436,Ohio,1151
MAGGI MASALA,1.0,45.0,45.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-13,41.15054366,-81.86383436,Ohio,1151
SURF EXCEL QUICK WASH,1.0,90.0,90.0,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-13,41.15054366,-81.86383436,Ohio,1151
WHISPER ULTRA CLEAN,1.0,29.0,29.0,WHISPER ULTRA,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-13,41.15054366,-81.86383436,Ohio,1151
ARIEL COMPLETE,2.0,9.75,19.5,ARIEL,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-13,39.5584899,-104.7771484,Colorado,1152
MAGGI MASALA,1.0,12.0,12.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-13,39.5584899,-104.7771484,Colorado,1152
MAMY POKO PANTS STANDARD,2.0,12.0,24.0,MAMY POKO PANTS,UNICHARM INDIA PVT LTD,DIAPERS       ,DIAPERS       (8/93),2020-01-13,39.5584899,-104.7771484,Colorado,1152
TREAT JAM,1.0,10.0,10.0,TREAT,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.5584899,-104.7771484,Colorado,1152
CADBURY SHOTS,1.0,10.0,10.0,CADBURY SHOTS,MONDELEZ INTERNATIONAL,CHOCOLATE,CHOCOLATE PANNED,2020-01-13,39.51869503,-104.7704022,Colorado,1153
GEMS BFF,1.0,10.0,10.0,GEMS,MONDELEZ INTERNATIONAL,CHOCOLATE,SUGAR PANNED,2020-01-13,39.51869503,-104.7704022,Colorado,1153
CHUPA CHUPS,1.0,5.0,5.0,CHUPA CHUPS,PERFETTI VAN MELLE,CONFECTIONERY - LOLLIPOP/FMR,LOLIPOPS,2020-01-13,38.303292,-104.614979,Colorado,1154
GO,3.0,10.0,30.0,GO,PARAG MILK FOODS PVT. LTD.,CHEESE        ,PROCESSED CHEESE,2020-01-13,45.438102,-122.82884340000001,Oregon,1155
SOCIETY LEAF,2.0,10.0,20.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-13,45.438102,-122.82884340000001,Oregon,1155
50-50 MSK CK,1.0,10.0,10.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-13,39.63028742,-106.0714222,Colorado,1156
AMUL,1.0,46.0,46.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-13,39.63028742,-106.0714222,Colorado,1156
CADBURY CHOCLAIRS GOLD,1.0,115.0,115.0,CADBURY,MONDELEZ INTERNATIONAL,CONFECTIONERY - ECLAIRS,CONFECTIONERY - ECLAIRS,2020-01-13,39.63028742,-106.0714222,Colorado,1156
DAIRY MILK,1.0,10.0,10.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-13,39.63028742,-106.0714222,Colorado,1156
DAIRY MILK,1.0,40.0,40.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-13,39.63028742,-106.0714222,Colorado,1156
GOOD DAY CHOCOLATE,1.0,10.0,10.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.63028742,-106.0714222,Colorado,1156
HIDE & SEEK CHOCOLATE CHIP,1.0,10.0,10.0,PARLE HIDE & SEEK,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.63028742,-106.0714222,Colorado,1156
KISSAN,1.0,28.5,28.5,KISSAN,HINDUSTAN UNILEVER LIMITED,JAMS/JELLY/MARMALADES-CTG,JAMS,2020-01-13,39.63028742,-106.0714222,Colorado,1156
MAGGI,1.0,34.0,34.0,MAGGI,NESTLE INDIA,SPICES ,BLENDED,2020-01-13,39.63028742,-106.0714222,Colorado,1156
OREO CHOCOLATE,1.0,10.0,10.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.63028742,-106.0714222,Colorado,1156
PURE MAGIC CHOCOLUSH,1.0,30.0,30.0,PURE MAGIC,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.63028742,-106.0714222,Colorado,1156
SUNFEAST DARK FANTSY CHOCOFILS,1.0,30.0,30.0,SUNFEAST DARK FANTASY,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.63028742,-106.0714222,Colorado,1156
EVEREST,1.0,28.0,28.0,EVEREST,S NARENDRA KUMAR,SPICES ,PURE,2020-01-13,39.87117687,-104.97624579999999,Colorado,1157
MARIE GOLD REGULAR,2.0,9.5,19.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-13,39.87117687,-104.97624579999999,Colorado,1157
PARLE KRACK JACK,1.0,10.0,10.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-13,39.87117687,-104.97624579999999,Colorado,1157
TANG,1.0,30.0,30.0,TANG,MONDELEZ INTERNATIONAL,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,2020-01-13,39.87117687,-104.97624579999999,Colorado,1157
50-50 JEERA MASTI,1.0,10.0,10.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-13,39.9143671,-104.9750523,Colorado,1158
DETTOL ORIGINAL,1.0,10.0,10.0,DETTOL,RECKITT BENCKISER,TOILET SOAPS ,POPULAR,2020-01-13,39.9143671,-104.9750523,Colorado,1158
MONACO,1.0,10.0,10.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-13,39.9143671,-104.9750523,Colorado,1158
TIGER KRUNCH CHOCO CHIPS,2.0,5.0,10.0,TIGER KRUNCH,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.9143671,-104.9750523,Colorado,1158
EXO DISH WASH BAR,1.0,25.0,25.0,EXO,JYOTHY LABORATORIES,CLEANERS - UTENSIL,TRADITIONAL,2020-01-13,39.95919,-104.99359,Colorado,1159
HAPPY HAPPY,1.0,10.0,10.0,PARLE HAPPY HAPPY,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.95919,-104.99359,Colorado,1159
PRIYAGOLD BUTTER DELITE,2.0,5.0,10.0,PRIYAGOLD,SURYA FOOD & AGRO,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-13,39.95919,-104.99359,Colorado,1159
BRITANNIA BOURBON,1.0,10.0,10.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.65780096,-81.37706733,Ohio,1160
DAIRY MILK,1.0,40.0,40.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-13,41.65780096,-81.37706733,Ohio,1160
GOLDEN OREO,1.0,10.0,10.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.65780096,-81.37706733,Ohio,1160
HIDE & SEEK CHOCOLATE CHIP,2.0,10.0,20.0,PARLE HIDE & SEEK,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,41.65780096,-81.37706733,Ohio,1160
SUNFEAST DARK FANTSY CHOCOFILS,3.0,10.0,30.0,SUNFEAST DARK FANTASY,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.65780096,-81.37706733,Ohio,1160
TANG,2.0,5.0,10.0,TANG,MONDELEZ INTERNATIONAL,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,2020-01-13,41.65780096,-81.37706733,Ohio,1160
NUTRI CHOICE DIGESTIVE ZERO,1.0,25.0,25.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,41.67660686,-81.31000446,Ohio,1161
CADBURY SHOTS,1.0,10.0,10.0,CADBURY SHOTS,MONDELEZ INTERNATIONAL,CHOCOLATE,CHOCOLATE PANNED,2020-01-13,39.912141,-105.051381,Colorado,1162
HAPPY HAPPY,2.0,5.0,10.0,PARLE HAPPY HAPPY,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.912141,-105.051381,Colorado,1162
PARLE KRACK JACK,2.0,5.0,10.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-13,39.912141,-105.051381,Colorado,1162
NESCAFE CLASSIC,1.0,72.0,72.0,NESCAFE,NESTLE INDIA,COFFEE,INSTANT COFFEE,2020-01-13,39.59701210000001,-84.2314135,Ohio,1163
NUTRICHOICE SIMPLE LITE CRACKR,1.0,15.0,15.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-13,39.59701210000001,-84.2314135,Ohio,1163
CINTHOL LIME,1.0,10.0,10.0,CINTHOL,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
FORTUNE,1.0,110.0,110.0,FORTUNE,ADANI WILMAR,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
LAYS MAGIC MASALA,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
MAGGI MASALA,2.0,12.0,24.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
NUTRICHOICE DIGESTIVE,1.0,20.0,20.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
NUTRICHOICE DIGESTIVE,2.0,10.0,20.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
OREO CHOCOLATE,1.0,10.0,10.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
SARGAM,1.0,5.0,5.0,SARGAM,SHIVANI DETERGENT PVT LTD,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
SIMPLY VENUS,,60.0,60.0,GILLETTE,PROCTER & GAMBLE,TWIN BLADES,TWIN BLADES-SYSTEMS,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
VIM,1.0,5.0,5.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-13,39.8288063,-105.02550249999999,Colorado,1164
AACHI,1.0,10.0,10.0,AACHI,AACHI MASALA FOODS PVT LTD,SPICES ,BLENDED,2020-01-13,45.49527869,-122.80899850000002,Oregon,1165
EVEREST,1.0,9.5,9.5,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-13,45.49527869,-122.80899850000002,Oregon,1165
GALA,1.0,30.0,30.0,GALA,GALA,SCOURING PADS/SCRUBS,STEEL SCRUB,2020-01-13,45.49527869,-122.80899850000002,Oregon,1165
GOOD DAY CASHEW,3.0,10.0,30.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,39.7631512,-105.1400656,Colorado,1166
TALOD,1.0,85.0,85.0,TALOD,TALOD GRUH UDYOG,READY TO EAT,READY TO COOK SNACKS MIXES,2020-01-13,39.7631512,-105.1400656,Colorado,1166
GOLDEN OREO,2.0,10.0,20.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.27731142,-72.82831742,Connecticut,1167
MAGGI HOT AND SWEET,1.0,58.0,58.0,MAGGI,NESTLE INDIA,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-13,41.27731142,-72.82831742,Connecticut,1167
MARIE GOLD REGULAR,2.0,10.0,20.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-13,41.27731142,-72.82831742,Connecticut,1167
AMUL,1.0,46.0,46.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
LAYS CLASSIC SALTED,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
MR. WAFER,1.0,5.0,5.0,MR. WAFER,KAYEMPEE FOODS PVT LTD,CHOCOLATE,COUNT,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
OREO VANILLA,1.0,30.0,30.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
PARLE-G,1.0,5.0,5.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
TOO YUMM KARARE,1.0,9.5,9.5,TOO YUMM,GUILTFREE INDUSTRIES,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
TREAT JAM,1.0,10.0,10.0,TREAT,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.17842824,-73.18194729,Connecticut,1168
AMUL,1.0,45.0,45.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-13,41.82332323,-72.883227,Connecticut,1169
GOOD DAY CASHEW,5.0,10.0,50.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,41.82332323,-72.883227,Connecticut,1169
PARLE KRACK JACK,2.0,5.0,10.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-13,41.82332323,-72.883227,Connecticut,1169
TREAT STARS,1.0,15.0,15.0,TREAT,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-13,41.82332323,-72.883227,Connecticut,1169
UTTAM,1.0,22.0,22.0,UTTAM,SHRI BHAGAWATI FOODS,PACKAGED ATTA ,SOOJI,2020-01-13,41.82332323,-72.883227,Connecticut,1169
HIDE & SEEK CHOCOLATE CHIP,2.0,10.0,20.0,PARLE HIDE & SEEK,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-13,41.39248218,-73.52250704,Connecticut,1170
HIT,1.0,63.0,63.0,HIT,GODREJ CONSUMER PRODS,HOME INSECTICIDES CTG  ,AEROSOL,2020-01-13,41.39248218,-73.52250704,Connecticut,1170
MAGGI CHICKEN,2.0,14.0,28.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-13,41.39248218,-73.52250704,Connecticut,1170
PARLE-G,1.0,10.0,10.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-13,41.39248218,-73.52250704,Connecticut,1170
AMUL,1.0,68.0,68.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-13,41.380326000000004,-73.47943000000001,Connecticut,1171
CINTHOL DEO,1.0,75.0,75.0,CINTHOL,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-13,41.380326000000004,-73.47943000000001,Connecticut,1171
WHEEL ACTIVE,1.0,10.0,10.0,WHEEL,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-13,41.380326000000004,-73.47943000000001,Connecticut,1171
WHISPER CHOICE ULTRA,4.0,39.0,156.0,WHISPER CHOICE,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-13,41.380326000000004,-73.47943000000001,Connecticut,1171
AMUL,1.0,234.0,234.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-13,41.09095263,-73.45564055,Connecticut,1172
ARIEL COMPLETE,2.0,10.0,20.0,ARIEL,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-13,41.080674200000004,-73.4614135,Connecticut,1173
LAYS SPANISH TOMATO TANGO,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-13,41.080674200000004,-73.4614135,Connecticut,1173
SOCIETY LEAF,1.0,108.0,108.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-13,41.080674200000004,-73.4614135,Connecticut,1173
5 STAR,1.0,10.0,10.0,5 STAR,MONDELEZ INTERNATIONAL,CHOCOLATE,COUNT,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
DEVBHOG,1.0,210.0,210.0,DEVBHOG,RUCHI AGRI FRESH PVT LTD,PACKAGED ATTA ,ATTA,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
KELLOGG'S CORNFLAKE CORN,1.0,92.0,92.0,KELLOGG'S CORNFLAKES,KELLOGG'S INDIA,BREAKFAST CEREALS,READY TO EAT CEREALS,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
MAGGI MASALA,2.0,23.0,46.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
PEDIASURE,2.0,20.0,40.0,PEDIASURE,ABBOTT HEALTHCARE LTD,BEVERAGES,BROWN POWDERS,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
PRABHAT,1.0,75.0,75.0,PRABHAT,PRABHAT DAIRY PVT LTD,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
SNICKERS,1.0,10.0,10.0,SNICKERS,MARS INTERNATIONAL INDIA P LTD,CHOCOLATE,COUNT,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
SOCIETY LEAF,1.0,220.0,220.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-13,41.99055716,-72.58473317,Connecticut,1174
5 STAR,1.0,10.0,10.0,5 STAR,MONDELEZ INTERNATIONAL,CHOCOLATE,COUNT,2020-01-13,41.15703885,-73.24059272,Connecticut,1175
AMUL,1.0,102.0,102.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-13,41.15703885,-73.24059272,Connecticut,1175
PONDS DREAMFLOWER,1.0,80.0,80.0,POND'S,HINDUSTAN UNILEVER LIMITED,TALCUM POWDERS,TALCUM POWDERS,2020-01-13,41.15703885,-73.24059272,Connecticut,1175
PONDS DREAMFLOWER,1.0,160.0,160.0,POND'S,HINDUSTAN UNILEVER LIMITED,TALCUM POWDERS,TALCUM POWDERS,2020-01-13,41.15703885,-73.24059272,Connecticut,1175
CHUPA CHUPS SOUR BELT,1.0,5.0,5.0,CHUPA CHUPS,PERFETTI VAN MELLE,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-13,41.72037396,-72.62096590000002,Connecticut,1176
BEDEKAR,1.0,50.0,50.0,BEDEKAR,BEDEKAR,SPICES ,BLENDED,2020-01-13,41.36887694,-72.91832854,Connecticut,1177
BOOMER SUPER BB GUM,1.0,10.0,10.0,BOOMER,WRIGLEY INDIA,CONFECTIONERY - TOTAL GUM,BUBBLE GUMS,2020-01-13,41.36887694,-72.91832854,Connecticut,1177
DAIRY MILK,2.0,5.0,10.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-13,41.36887694,-72.91832854,Connecticut,1177
GODREJ NO 1 ALOEVERA & WHT LIL,1.0,30.0,30.0,GODREJ NO 1,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-13,41.36887694,-72.91832854,Connecticut,1177
GONE MAD,1.0,5.0,5.0,GONE MAD,GARUDA POLYFEX FOOD PVT LTD,BISCUITS - CORE & NON CORE,WAFER CREAM,2020-01-13,41.36887694,-72.91832854,Connecticut,1177
